"","lizard_id","position","species","sex","trt","clutch","age.start","date_end_training","date_first_trial","days_since_training","group","trial_associative","position_feeder_associative","FC_associative","notes_associative","reinforcement","trial_reversal","position_feeder_reversal","FC_reversal","reinfor_reversal","notes_reversal","temp","cort","first_non_na","Associative_Trial"
"1091",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",27,"C",1,"",1,27,"R",0,1,"","Hot","Control",1,27
"1092",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",27,"L",1,"",1,27,"R",0,1,"","Cold","Control",1,27
"1093",1454,"C4","delicata","Female","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",27,"R",1,"",1,27,"C",1,1,"","Hot","CORT",2,26
"1094",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",27,"L",1,"",1,27,"R",0,1,"","Cold","Control",10,18
"1095",1531,"D2","delicata","Male","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",27,"C",0,"",1,27,"L",1,1,"","Cold","Control",1,27
"1096",1619,"G4","delicata","Female","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",27,"L",1,"",1,27,"R",0,1,"","Cold","CORT",1,27
"1097",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",27,"R",0,"",1,27,"L",1,1,"","Cold","CORT",1,27
"1098",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",27,"L",1,"",1,27,"R",1,1,"","Cold","CORT",8,20
"1099",2205,"C2","delicata","Male","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",27,"C",0,"",1,27,"L",0,1,"","Hot","Control",1,27
"1100",2255,"E2","delicata","Female","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",27,"C",1,"",1,27,"L",0,1,"","Hot","CORT",5,23
"1101",2346,"E4","delicata","Female","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",27,"C",1,"",1,27,"L",0,1,"","Cold","CORT",9,19
"1102",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",27,"R",1,"",1,27,"L",1,1,"","Hot","Control",1,27
"1103",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",27,"C",1,"",1,27,"L",0,1,"","Hot","CORT",1,27
"1104",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",28,"C",1,"",1,28,"C",0,1,"","Hot","Control",1,28
"1105",1172,"E4","delicata","Male","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",28,"C",1,"",1,28,"R",0,1,"","Hot","CORT",3,26
"1106",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",28,"L",0,"",1,28,"L",1,1,"","Cold","Control",1,28
"1107",1182,"F3","delicata","Male","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",28,"R",1,"",1,28,"R",0,1,"","Cold","CORT",1,28
"1108",1192,"D4","delicata","Male","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",28,"R",1,"",1,28,"R",0,1,"","Cold","Control",1,28
"1109",1198,"B2","delicata","Male","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",28,"L",0,"",1,28,"R",0,1,"","Cold","Control",1,28
"1110",1202,"C2","delicata","Male","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",28,"L",0,"",1,28,"L",0,1,"","Hot","CORT",7,22
"1111",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",28,"R",1,"",1,28,"L",0,1,"","Hot","Control",1,28
"1112",1207,"A3","delicata","Female","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",28,"R",0,"",1,28,"R",0,1,"","Cold","CORT",1,28
"1113",1223,"G4","delicata","Female","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",28,"C",1,"",1,28,"C",1,1,"","Cold","Control",6,23
"1114",1229,"D4","delicata","Male","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",28,"L",1,"",1,28,"L",0,1,"","Hot","CORT",1,28
"1115",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",28,"C",1,"",1,28,"L",1,1,"","Hot","CORT",1,28
"1116",1233,"B2","delicata","Female","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",28,"R",1,"",1,28,"R",0,1,"","Cold","CORT",3,26
"1117",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",28,"R",0,"",1,28,"L",1,1,"","Cold","Control",8,21
"1118",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",28,"L",1,"",1,28,"C",1,1,"","Hot","Control",10,19
"1119",1255,"A1","delicata","Male","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",28,"L",0,"",1,28,"L",1,1,"","Cold","Control",8,21
"1120",1257,"D4","delicata","Male","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",28,"R",1,"",1,28,"L",1,1,"","Cold","CORT",3,26
"1121",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",28,"R",1,"",1,28,"L",0,0,"","Hot","Control",1,28
"1122",1284,"B2","delicata","Male","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",28,"C",0,"",1,28,"L",1,1,"","Hot","CORT",1,28
"1123",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",28,"C",1,"",1,28,"R",1,1,"","Cold","CORT",1,28
"1124",1303,"D2","delicata","Female","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",28,"R",1,"",1,28,"C",0,1,"","Cold","CORT",9,20
"1125",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",28,"C",1,"",1,28,"C",1,1,"","Cold","CORT",1,28
"1126",1328,"G2","delicata","Male","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",28,"L",0,"",1,28,"R",0,1,"","Cold","Control",1,28
"1127",1334,"G4","delicata","Female","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",28,"L",1,"",1,28,"L",1,1,"","Hot","Control",1,28
"1128",1381,"A3","delicata","Male","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",28,"C",1,"",1,28,"C",1,1,"","Hot","Control",8,21
"1129",1382,"A1","delicata","Female","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",28,"R",1,"",1,28,"C",0,1,"","Hot","CORT",2,27
"1130",1390,"C4","delicata","Male","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",28,"C",1,"",1,28,"R",1,1,"","Cold","Control",1,28
"1131",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",28,"R",1,"",1,28,"C",1,1,"","Cold","Control",1,28
"1132",1401,"A3","delicata","Female","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",28,"L",NA,"",0,28,"L",0,1,"","Hot","CORT",1,28
"1133",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",28,"C",1,"",1,28,"R",0,1,"","Hot","Control",1,28
"1134",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",28,"C",1,"",1,28,"C",1,1,"","Hot","CORT",1,28
"1135",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",28,"R",1,"",1,28,"R",1,1,"","Hot","Control",1,28
"1136",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",28,"C",1,"",1,28,"L",1,1,"","Cold","Control",1,28
"1137",1454,"C4","delicata","Female","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",28,"L",1,"",1,28,"L",0,1,"","Hot","CORT",2,27
"1138",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",28,"L",1,"",1,28,"R",0,1,"","Cold","Control",10,19
"1139",1531,"D2","delicata","Male","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",28,"L",1,"",1,28,"R",1,1,"","Cold","Control",1,28
"1140",1619,"G4","delicata","Female","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",28,"R",1,"",1,28,"R",1,1,"","Cold","CORT",1,28
"1141",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",28,"C",1,"",1,28,"R",0,1,"","Cold","CORT",1,28
"1142",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",28,"L",1,"",1,28,"C",1,1,"","Cold","CORT",8,21
"1143",2205,"C2","delicata","Male","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",28,"R",1,"",1,28,"R",0,1,"","Hot","Control",1,28
"1144",2255,"E2","delicata","Female","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",28,"R",1,"",1,28,"C",1,1,"","Hot","CORT",5,24
"1145",2346,"E4","delicata","Female","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",28,"L",1,"",1,28,"C",1,1,"","Cold","CORT",9,20
"1146",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",28,"R",1,"",1,28,"C",1,1,"","Hot","Control",1,28
"1147",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",28,"R",1,"",1,28,"C",0,1,"","Hot","CORT",1,28
"1148",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",29,"L",1,"",1,29,"L",1,1,"","Hot","Control",1,29
"1149",1172,"E4","delicata","Male","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",29,"R",0,"",1,29,"R",1,1,"","Hot","CORT",3,27
"1150",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",29,"L",1,"",1,29,"R",1,1,"","Cold","Control",1,29
"1151",1182,"F3","delicata","Male","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",29,"C",1,"",1,29,"L",1,1,"","Cold","CORT",1,29
"1152",1192,"D4","delicata","Male","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",29,"L",1,"",1,29,"L",1,1,"","Cold","Control",1,29
"1153",1198,"B2","delicata","Male","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",29,"C",1,"",1,29,"R",1,1,"","Cold","Control",1,29
"1154",1202,"C2","delicata","Male","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",29,"C",0,"",1,29,"R",1,1,"","Hot","CORT",7,23
"1155",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",29,"C",0,"",1,29,"L",0,1,"","Hot","Control",1,29
"1156",1207,"A3","delicata","Female","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",29,"C",1,"",1,29,"C",1,1,"","Cold","CORT",1,29
"1157",1223,"G4","delicata","Female","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",29,"R",0,"",1,29,"C",0,1,"","Cold","Control",6,24
"1158",1229,"D4","delicata","Male","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",29,"R",1,"",1,29,"C",1,1,"","Hot","CORT",1,29
"1159",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",29,"R",1,"",1,29,"C",1,1,"","Hot","CORT",1,29
"1160",1233,"B2","delicata","Female","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",29,"R",0,"",1,29,"L",1,1,"","Cold","CORT",3,27
"1161",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",29,"L",1,"",1,29,"C",0,1,"","Cold","Control",8,22
"1162",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",29,"L",1,"",1,29,"C",0,1,"","Hot","Control",10,20
"1163",1255,"A1","delicata","Male","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",29,"L",0,"",1,29,"C",1,1,"","Cold","Control",8,22
"1164",1257,"D4","delicata","Male","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",29,"R",0,"",1,29,"L",1,1,"","Cold","CORT",3,27
"1165",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",29,"R",1,"",1,29,"L",0,0,"","Hot","Control",1,29
"1166",1284,"B2","delicata","Male","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",29,"L",1,"",1,29,"L",0,1,"","Hot","CORT",1,29
"1167",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",29,"R",1,"",1,29,"R",1,1,"","Cold","CORT",1,29
"1168",1303,"D2","delicata","Female","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",29,"R",1,"",1,29,"L",0,1,"","Cold","CORT",9,21
"1169",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",29,"R",1,"",1,29,"C",1,1,"","Cold","CORT",1,29
"1170",1328,"G2","delicata","Male","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",29,"C",1,"",1,29,"C",0,1,"","Cold","Control",1,29
"1171",1334,"G4","delicata","Female","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",29,"C",1,"",1,29,"R",1,1,"","Hot","Control",1,29
"1172",1381,"A3","delicata","Male","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",29,"R",1,"",1,29,"R",0,1,"","Hot","Control",8,22
"1173",1382,"A1","delicata","Female","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",29,"R",1,"",1,29,"R",1,1,"","Hot","CORT",2,28
"1174",1390,"C4","delicata","Male","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",29,"C",0,"",1,29,"L",0,1,"","Cold","Control",1,29
"1175",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",29,"L",1,"",1,29,"C",0,1,"","Cold","Control",1,29
"1176",1401,"A3","delicata","Female","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",29,"L",1,"",1,29,"L",0,1,"","Hot","CORT",1,29
"1177",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",29,"C",1,"",1,29,"C",1,1,"","Hot","Control",1,29
"1178",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",29,"L",1,"",1,29,"R",1,1,"","Hot","CORT",1,29
"1179",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",29,"C",1,"",1,29,"L",0,0,"","Hot","Control",1,29
"1180",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",29,"L",1,"",1,29,"R",0,1,"","Cold","Control",1,29
"1181",1454,"C4","delicata","Female","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",29,"L",1,"",1,29,"C",1,1,"","Hot","CORT",2,28
"1182",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",29,"L",0,"",1,29,"L",0,1,"","Cold","Control",10,20
"1183",1531,"D2","delicata","Male","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",29,"C",0,"",1,29,"L",0,1,"","Cold","Control",1,29
"1184",1619,"G4","delicata","Female","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",29,"C",1,"",1,29,"L",1,1,"","Cold","CORT",1,29
"1185",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",29,"L",1,"",1,29,"L",0,1,"","Cold","CORT",1,29
"1186",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",29,"R",1,"",1,29,"R",NA,0,"","Cold","CORT",8,22
"1187",2205,"C2","delicata","Male","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",29,"L",NA,"",0,29,"L",NA,0,"","Hot","Control",1,29
"1188",2255,"E2","delicata","Female","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",29,"R",1,"Shelter left",1,29,"R",1,1,"","Hot","CORT",5,25
"1189",2346,"E4","delicata","Female","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",29,"C",1,"",1,29,"L",1,1,"","Cold","CORT",9,21
"1190",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",29,"C",1,"",1,29,"R",NA,0,"","Hot","Control",1,29
"1191",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",29,"R",1,"",1,29,"C",1,1,"","Hot","CORT",1,29
"1192",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",30,"L",1,"",1,30,"R",0,1,"","Hot","Control",1,30
"1193",1172,"E4","delicata","Male","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",30,"L",1,"",1,30,"L",0,1,"","Hot","CORT",3,28
"1194",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",30,"R",1,"",1,30,"C",1,1,"","Cold","Control",1,30
"1195",1182,"F3","delicata","Male","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",30,"C",1,"",1,30,"L",1,1,"","Cold","CORT",1,30
"1196",1192,"D4","delicata","Male","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",30,"C",1,"",1,30,"C",0,1,"","Cold","Control",1,30
"1197",1198,"B2","delicata","Male","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",30,"L",1,"",1,30,"C",1,1,"","Cold","Control",1,30
"1198",1202,"C2","delicata","Male","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",30,"C",1,"",1,30,"R",0,1,"","Hot","CORT",7,24
"1199",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",30,"L",1,"",1,30,"C",1,1,"","Hot","Control",1,30
"1200",1207,"A3","delicata","Female","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",30,"R",0,"",1,30,"C",1,1,"","Cold","CORT",1,30
"1201",1223,"G4","delicata","Female","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",30,"L",1,"",1,30,"R",0,1,"","Cold","Control",6,25
"1202",1229,"D4","delicata","Male","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",30,"L",1,"",1,30,"L",1,1,"","Hot","CORT",1,30
"1203",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",30,"C",1,"",1,30,"L",1,1,"","Hot","CORT",1,30
"1204",1233,"B2","delicata","Female","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",30,"R",0,"",1,30,"L",0,1,"","Cold","CORT",3,28
"1205",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",30,"R",1,"",1,30,"C",1,1,"","Cold","Control",8,23
"1206",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",30,"L",1,"",1,30,"R",1,1,"","Hot","Control",10,21
"1207",1255,"A1","delicata","Male","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",30,"L",0,"",1,30,"C",1,1,"","Cold","Control",8,23
"1208",1257,"D4","delicata","Male","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",30,"R",0,"",1,30,"R",0,1,"","Cold","CORT",3,28
"1209",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",30,"C",0,"",1,30,"R",1,1,"","Hot","Control",1,30
"1210",1284,"B2","delicata","Male","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",30,"C",0,"",1,30,"R",0,1,"","Hot","CORT",1,30
"1211",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",30,"R",1,"",1,30,"R",1,1,"","Cold","CORT",1,30
"1212",1303,"D2","delicata","Female","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",30,"R",0,"",1,30,"C",1,1,"","Cold","CORT",9,22
"1213",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",30,"L",1,"",1,30,"C",1,1,"","Cold","CORT",1,30
"1214",1328,"G2","delicata","Male","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",30,"L",1,"",1,30,"L",0,1,"","Cold","Control",1,30
"1215",1334,"G4","delicata","Female","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",30,"R",0,"",1,30,"C",1,1,"","Hot","Control",1,30
"1216",1381,"A3","delicata","Male","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",30,"C",1,"",1,30,"L",0,1,"","Hot","Control",8,23
"1217",1382,"A1","delicata","Female","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",30,"L",NA,"",0,30,"R",1,1,"","Hot","CORT",2,29
"1218",1390,"C4","delicata","Male","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",30,"C",1,"",1,30,"L",1,1,"","Cold","Control",1,30
"1219",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",30,"C",1,"",1,30,"L",0,1,"","Cold","Control",1,30
"1220",1401,"A3","delicata","Female","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",30,"L",0,"",1,30,"R",0,1,"","Hot","CORT",1,30
"1221",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",30,"L",0,"",1,30,"L",1,1,"","Hot","Control",1,30
"1222",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",30,"R",1,"",1,30,"C",1,1,"","Hot","CORT",1,30
"1223",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",30,"C",1,"",1,30,"R",1,1,"","Hot","Control",1,30
"1224",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",30,"R",1,"",1,30,"R",0,1,"","Cold","Control",1,30
"1225",1454,"C4","delicata","Female","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",30,"C",1,"",1,30,"C",0,1,"","Hot","CORT",2,29
"1226",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",30,"R",1,"",1,30,"R",1,1,"","Cold","Control",10,21
"1227",1531,"D2","delicata","Male","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",30,"C",0,"",1,30,"L",1,1,"","Cold","Control",1,30
"1228",1619,"G4","delicata","Female","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",30,"C",1,"",1,30,"L",1,1,"","Cold","CORT",1,30
"1229",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",30,"R",1,"",1,30,"L",0,1,"","Cold","CORT",1,30
"1230",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",30,"R",1,"",1,30,"R",0,1,"","Cold","CORT",8,23
"1231",2205,"C2","delicata","Male","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",30,"R",1,"",1,30,"L",0,0,"","Hot","Control",1,30
"1232",2255,"E2","delicata","Female","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",30,"C",1,"",1,30,"R",1,1,"","Hot","CORT",5,26
"1233",2346,"E4","delicata","Female","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",30,"C",1,"",1,30,"R",1,1,"","Cold","CORT",9,22
"1234",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",30,"L",1,"",1,30,"C",0,1,"","Hot","Control",1,30
"1235",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",30,"L",1,"",1,30,"C",1,1,"","Hot","CORT",1,30
"1236",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",31,"C",1,"",1,31,"R",0,1,"","Hot","Control",1,31
"1237",1172,"E4","delicata","Male","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",31,"C",1,"",1,31,"R",1,1,"","Hot","CORT",3,29
"1238",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",31,"C",1,"",1,31,"L",0,1,"","Cold","Control",1,31
"1239",1182,"F3","delicata","Male","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",31,"L",1,"",1,31,"C",0,1,"","Cold","CORT",1,31
"1240",1192,"D4","delicata","Male","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",31,"R",1,"",1,31,"L",1,1,"","Cold","Control",1,31
"1241",1198,"B2","delicata","Male","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",31,"L",0,"",1,31,"R",1,1,"","Cold","Control",1,31
"1242",1202,"C2","delicata","Male","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",31,"C",1,"",1,31,"C",1,1,"","Hot","CORT",7,25
"1243",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",31,"L",1,"",1,31,"R",1,1,"","Hot","Control",1,31
"1244",1207,"A3","delicata","Female","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",31,"R",0,"",1,31,"R",0,1,"","Cold","CORT",1,31
"1245",1223,"G4","delicata","Female","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",31,"R",1,"",1,31,"C",1,1,"","Cold","Control",6,26
"1246",1229,"D4","delicata","Male","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",31,"L",1,"",1,31,"C",1,1,"","Hot","CORT",1,31
"1247",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",31,"C",1,"",1,31,"C",1,1,"","Hot","CORT",1,31
"1248",1233,"B2","delicata","Female","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",31,"R",0,"",1,31,"L",0,1,"","Cold","CORT",3,29
"1249",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",31,"L",1,"",1,31,"L",1,1,"","Cold","Control",8,24
"1250",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",31,"R",0,"",1,31,"R",1,1,"","Hot","Control",10,22
"1251",1255,"A1","delicata","Male","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",31,"R",0,"",1,31,"C",1,1,"","Cold","Control",8,24
"1252",1257,"D4","delicata","Male","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",31,"L",0,"",1,31,"C",1,1,"","Cold","CORT",3,29
